"@id","@lon","@lat","bBox","name","alt_name","short_name","name:fr","local_name","official_name","old_name","operator","brand","ref","aerialway","aerodrome","aeroway","amenity","boundary","bridge","craft","emergency","heritage","highway","historic","junction","landuse","leisure","man_made","military","mountain_pass","natural","office","place","railway","shop","tourism","tunnel","waterway","distance_km"
1205489018,"-0.5718181","44.8195011",,"Nansouty",,,,,,,,,,,,,,,,,,,"bus_stop",,,,,,,,,,,,,,,,"2.4585004782370294"
1215873033,"-0.5688198","44.8281848",,"Yser pas cher",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"convenience",,,,"1.9152591241486026"
1215875216,"-0.5685865","44.8281801",,,,,,,,,,,,,,,"bar",,,,,,,,,,,,,,,,,,,,,,"1.9306631525953157"
1215893501,"-0.5691647","44.8274112",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"bakery",,,,"1.9444295158634857"
1215896039,"-0.5692224","44.8272793",,"Casa Pepin",,,,,,,,,,,,,"bar",,,,,,,,,,,,,,,,,,,,,,"1.94984462495119"
1215898015,"-0.5693287","44.827016",,"La Sirène",,,,,,,,,,,,,"bar",,,,,,,,,,,,,,,,,,,,,,"1.9615149085469432"
1215905616,"-0.5689136","44.8274936",,"Lafontaine",,,,,,,,,,,,,,,,,,,"bus_stop",,,,,,,,,,,,,,,,"1.9546260137115072"
1216114149,"-0.5680988","44.8299747",,"Capucins",,,,,,,"CYKLEO","Le Vélo par TBM",133,,,,"bicycle_rental",,,,,,,,,,,,,,,,,,,,,,"1.857494251104151"
1216117557,"-0.572472","44.8263101",,"Cours de la Somme",,,,,,,"CYKLEO","Le Vélo par TBM",132,,,,"bicycle_rental",,,,,,,,,,,,,,,,,,,,,,"1.8305705081506645"
1218862488,"-0.5688644","44.8269627",,"Casa Soto",,,,,,,,,,,,,"restaurant",,,,,,,,,,,,,,,,,,,,,,"1.9938698557874583"
1228560248,"-0.5705691","44.8401324",,"La Terrasse Saint-Pierre",,,,,,,,,,,,,"restaurant",,,,,,,,,,,,,,,,,,,,,,"1.4441357319474015"
1228567701,"-0.570452","44.840097",,"La talenquère",,,,,,,,,,,,,"restaurant",,,,,,,,,,,,,,,,,,,,,,"1.4526829572850946"
1229261163,"-0.6168694","44.8383868",,"Place Mondésir",,,,,,,"CYKLEO","Le Vélo par TBM",30,,,,"bicycle_rental",,,,,,,,,,,,,,,,,,,,,,"2.234386817664084"
1230532859,"-0.5992618","44.8720439",,"Les Méridiennes",,,,,,,"Keolis Bordeaux Métropole",,,,,,,,,,,,"bus_stop",,,,,,,,,,,,,,,,"3.862971651436986"
1230532861,"-0.5960051","44.8668752",,"Centre Administratif",,,,,,,,,,,,,,,,,,,"bus_stop",,,,,,,,,,,,,,,,"3.248739051461046"
1230532862,"-0.5946772","44.8646493",,"Louis Blanc",,,,,,,,,,,,,,,,,,,"bus_stop",,,,,,,,,,,,,,,,"2.98711010333491"
1230532863,"-0.5929306","44.8618879",,"Poincaré",,,,,,,,,,,,,,,,,,,"bus_stop",,,,,,,,,,,,,,,,"2.663481343887431"
1230532864,"-0.592403","44.8600345",,"Castillon",,,,,,,,,,,,,,,,,,,"bus_stop",,,,,,,,,,,,,,,,"2.453914402771179"
1230920084,"-0.5784616","44.8359444",,,,,,,,,"La Poste",,"A0O5O2",,,,"post_box",,,,,,,,,,,,,,,,,,,,,,"0.8382287742195756"
1230920088,"-0.5785232","44.8363167",,,,,,,,,"LCL",,,,,,"atm",,,,,,,,,,,,,,,,,,,,,,"0.8225280375359828"
1230922638,"-0.5682798","44.8388703",,,,,,,,,"Bordeaux Métropole",,,,,,"recycling",,,,,,,,,,,,,,,,,,,,,,"1.6098782276023076"
1230952440,"-0.6471023","44.8419318",,"Monument aux Morts",,,,,,,,,,,,,,,,,,,,"memorial",,,,,,,,,,,,,,,"4.643891426452264"
1235196390,"-0.5546093","44.8257669",,"Belcier",,,,,,,,,,,,,,,,,,,"bus_stop",,,,,,,,,,,,,,,,"3.018966061587254"
1235196394,"-0.557495","44.8264027",,"Gare Saint-Jean (rue St Vincent de Paul)",,,,,,,,,,,,,,,,,,,"bus_stop",,,,,,,,,,,,,,,,"2.78388541768595"
1235216335,"-0.5529956","44.8228153",,"Belcier Tram",,,,,,,"CYKLEO","Le Vélo par TBM",46,,,,"bicycle_rental",,,,,,,,,,,,,,,,,,,,,,"3.2901510503773346"
1235216340,"-0.5508337","44.8212969",,"Bibliothèque Flora Tristan",,,,,,,,,,,,,"library",,,,,,,,,,,,,,,,,,,,,,"3.5241989812669705"
1238461256,"-0.5810155","44.8407775",,"Gambetta",,,,,,,,,,,,,,,,,,,"bus_stop",,,,,,,,,,,,,,,,"0.6694771244131923"
1238461258,"-0.5817508","44.8391319",,"Galerie des Beaux-Arts",,,,,,,,,,,,,,,,,,,"bus_stop",,,,,,,,,,,,,,,,"0.5541549133842419"
1246744089,"-0.5897151","44.8444888",,"Chez Chris et Hélène",,,,,,,,,,,,,"fast_food",,,,,,,,,,,,,,,,,,,,,,"0.7133207202826737"
1246746832,"-0.5885832","44.8462447",,"Thuillier - Boulangerie Patisserie",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"bakery",,,,"0.9031126257967595"
1246752977,"-0.5866635","44.8435884",,,,,,,,,"Bordeaux Métropole",,,,,,"recycling",,,,,,,,,,,,,,,,,,,,,,"0.6271545070340064"
1249060962,"-0.5936599","44.8420388",,,,,,,,,,,,,,,,,,,,,,,,,"playground",,,,,,,,,,,,"0.590827326166152"
1250272646,"-0.6324986","44.8519742",,,,,,,,,,,,,,,,,,,,,,,,,"playground",,,,,,,,,,,,"3.795900502468246"
1253006757,"-0.5871103","44.8393188",,,,,,,,,"Bordeaux Métropole",,,,,,"recycling",,,,,,,,,,,,,,,,,,,,,,"0.1786732249407459"
1253006788,"-0.6481187","44.8290585",,"Place du 11 Novembre",,,,,,,,,,,,,,,,,,,"bus_stop",,,,,,,,,,,,,,,,"4.811896542354623"
1253006809,"-0.5987002","44.7990446",,"CREPS",,,,,,,,,,,,,,,,,,,"bus_stop",,,,,,,,,,,,,,,,"4.41484982026906"
1253006836,"-0.6456395","44.8279425",,"Collège Les Eyquems",,,,,,,,,,,,,,,,,,,"bus_stop",,,,,,,,,,,,,,,,"4.64901708863287"
1253006839,"-0.6052819","44.7957276",,"La Paillère",,,,,,,,,,,,,,,,,,,"bus_stop",,,,,,,,,,,,,,,,"4.891799510682035"
1253006842,"-0.5845518","44.8399669",,,,,,,,,"Bordeaux Métropole",,,,,,"recycling",,,,,,,,,,,,,,,,,,,,,,"0.3812171691564634"
1253006861,"-0.5697186","44.8437612",,,,,,,,,,,,,,,"drinking_water",,,,,,,,,,,,,,,,,,,,,,"1.6201721499735096"
1253006873,"-0.6485893","44.8285046",,"Place du 11 Novembre",,,,,,,,,,,,,,,,,,,"bus_stop",,,,,,,,,,,,,,,,"4.861468776188443"
1253006884,"-0.5598565","44.8449265",,,,,,,,,,,,,,,"drinking_water",,,,,,,,,,,"water_tap",,,,,,,,,,,"2.3961913555602252"
1253006915,"-0.5620629","44.8458422",,,,,,,,,,,,,,,"drinking_water",,,,,,,,,,,,,,,,,,,,,,"2.267861233743004"
1253006924,"-0.6472934","44.8350179",,"Lycées de Mérignac",,,,,,,"Keolis Bordeaux Métropole",,,,,,,,,,,,"bus_stop",,,,,,,,,,,,,,,,"4.652670182275301"
1253006940,"-0.6480359","44.8302162",,"Résidence Beausite",,,,,,,,,,,,,,,,,,,"bus_stop",,,,,,,,,,,,,,,,"4.780150237459316"
1253006945,"-0.6026598","44.7965982",,"École de Management",,,,,,,,,,,,,,,,,,,"bus_stop",,,,,,,,,,,,,,,,"4.745907805838134"
1253006953,"-0.6261625","44.8054829",,"Cardinal",,,,,,,,,,,,,,,,,,,"bus_stop",,,,,,,,,,,,,,,,"4.687501631242788"
1253006959,"-0.6438144","44.8487385",,"Allée de la Prairie",,,,,,,,,,,,,,,,,,,"bus_stop",,,,,,,,,,,,,,,,"4.521064853890693"
1253006978,"-0.6327179","44.8086065",,"Nancel Pénard",,,,,,,,,,,,,,,,,,,"bus_stop",,,,,,,,,,,,,,,,"4.787804864789095"
1253006980,"-0.6378694","44.8263685",,"Aristide Briand",,,,,,,,,,,,,,,,,,,"bus_stop",,,,,,,,,,,,,,,,"4.1080532796296545"
1253006988,"-0.6317567","44.8060737",,"Pessac Centre",,,,,,,,,,,,,,,,,,,"bus_stop",,,,,,,,,,,,,,,,"4.93197781600027"
1253007013,"-0.6046612","44.7955421",,"La Paillère",,,,,,,,,,,,,,,,,,,"bus_stop",,,,,,,,,,,,,,,,"4.898703690679117"
1253007017,"-0.6436461","44.8478653",,,,,,,,,"Bordeaux Métropole",,,,,,"recycling",,,,,,,,,,,,,,,,,,,,,,"4.483827394789937"
1253007026,"-0.6345024","44.8149226",,"Le Burck",,,,,,,,,,,,,,,,,,,"bus_stop",,,,,,,,,,,,,,,,"4.451403614096801"
1254470322,"-0.613832","44.8419811",,,,,,,,,,,"AOO5P4",,,,"post_box",,,,,,,,,,,,,,,,,,,,,,"2.0396537858197243"
1254530662,"-0.578057","44.8335939",,,,,,,,,,,,,,,"taxi",,,,,,,,,,,,,,,,,,,,,,"0.9744000017570728"
1259154397,"-0.5995481","44.8649144",,,,,,,,,"BNP Parisbas",,,,,,"atm",,,,,,,,,,,,,,,,,,,,,,"3.1007803320854954"
1259853029,"-0.596658","44.8403274",,"Bordeaux International School",,,,,,,,,,,,,"school",,,,,,,,,,,,,,,,,,,,,,"0.6818355497168771"
1259853032,"-0.5940677","44.8372682",,,,,,,,,,,,,,,"recycling",,,,,,,,,,,,,,,,,,,,,,"0.44151627936905324"
1259853034,"-0.5942292","44.8420537",,,,,,,,,,,,,,,"post_box",,,,,,,,,,,,,,,,,,,,,,"0.6232750173453975"
1259853041,"-0.5857577","44.839858",,,,,,,,,,,,,,,"bicycle_parking",,,,,,,,,,,,,,,,,,,,,,"0.29725006225386313"
1259853050,"-0.5875511","44.8393387",,,,,,,,,"La Poste",,"A0O5P1",,,,"post_box",,,,,,,,,,,,,,,,,,,,,,"0.15953626055891904"
1259853052,"-0.5865144","44.8394349",,,,,,,,,"Le Relais",,,,,,"recycling",,,,,,,,,,,,,,,,,,,,,,"0.2212468236580152"
1259853055,"-0.5723156","44.8518846",,,,,,,,,"Bordeaux Métropole",,,,,,"recycling",,,,,,,,,,,,,,,,,,,,,,"2.0001528852809685"
1259853059,"-0.5875034","44.8394071",,"Pharmacie Saint-Bruno",,,,,,,,,,,,,"pharmacy",,,,,,,,,,,,,,,,,,,,,,"0.16798636618402654"
1259853061,"-0.5865766","44.8395323",,"Bordeaux Centre Ville",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"information",,,"0.22500537007733565"
1259853063,"-0.5947092","44.8428369",,,,,,,,,"Bordeaux Métropole",,,,,,"recycling",,,,,,,,,,,,,,,,,,,,,,"0.712265880196484"
1259853067,"-0.572517","44.8519504",,"Marché des Chartrons",,,,,,,,,,,,,"marketplace",,,,,,,,,,,,,,,,,,,,,,"1.9955599085592914"
1267590572,"-0.5650955","44.8358561",,,,,,,,,,,,,,,"parking_entrance",,,,,,,,,,,,,,,,,,,,,,"1.876442781032002"
1298802504,"-0.6017774","44.8363317",,"Allée des Pins",,,,,,,,,,,,,,,,,,,"bus_stop",,,,,,,,,,,,,,,,"1.0596655619701634"
1298802505,"-0.5982029","44.8365582",,"Barrière d'Arès",,,,,,,,,,,,,,,,,,,"bus_stop",,,,,,,,,,,,,,,,"0.7778296963135551"
1298802507,"-0.6115899","44.8382811",,"Lognac",,,,,,,,,,,,,,,,,,,"bus_stop",,,,,,,,,,,,,,,,"1.8168378170071264"
1298802515,"-0.5804604","44.8415596",,"Gambetta",,,,,,,,,,,,,,,,,,,"bus_stop",,,,,,,,,,,,,,,,"0.7495189411583367"
1298802516,"-0.6151961","44.8382161",,"Place Mondésir",,,,,,,,,,,,,,,,,,,"bus_stop",,,,,,,,,,,,,,,,"2.101913427620556"
1298802517,"-0.6060328","44.8366642",,"Verte",,,,,,,,,,,,,,,,,,,"bus_stop",,,,,,,,,,,,,,,,"1.3868181164604296"
1298802527,"-0.5837646","44.8400539",,"Gambetta Mériadeck",,,,,,,,,,,,,,,,,,,"bus_stop",,,,,,,,,,,,,,,,"0.4395900840537905"
1298802528,"-0.6175269","44.8384923",,"Mondésir Poste",,,,,,,,,,,,,,,,,,,"bus_stop",,,,,,,,,,,,,,,,"2.2865508629765614"
1298802529,"-0.6168804","44.8385837",,"Place Mondésir",,,,,,,,,,,,,,,,,,,"bus_stop",,,,,,,,,,,,,,,,"2.2356521652584527"
1298832113,"-0.6301802","44.8394059",,"Bourranville",,,,,,,,,,,,,,,,,,,"bus_stop",,,,,,,,,,,,,,,,"3.2897360446487465"
1298832128,"-0.6512106","44.8411399",,"Joliot Curie",,,,,,,,,,,,,,,,,,,"bus_stop",,,,,,,,,,,,,,,,"4.9607512266667015"
1298832135,"-0.6331957","44.8393642",,"Président Wilson",,,,,,,,,,,,,,,,,,,"bus_stop",,,,,,,,,,,,,,,,"3.527770380903216"
1298832146,"-0.64405","44.8412076",,"Rostand",,,,,,,,,,,,,,,,,,,"bus_stop",,,,,,,,,,,,,,,,"4.396632257182849"
1298832148,"-0.6360522","44.8393034",,"Marx Dormoy",,,,,,,,,,,,,,,,,,,"bus_stop",,,,,,,,,,,,,,,,"3.7532223503595046"
1298832149,"-0.6480831","44.8417375",,"Mérignac Centre (Médiathèque)",,,,,,,,,,,,,,,,,,,"bus_stop",,,,,,,,,,,,,,,,"4.7192394591828295"
1298832157,"-0.6485215","44.837029",,"Lycée Daguin",,,,,,,,,,,,,,,,,,,"bus_stop",,,,,,,,,,,,,,,,"4.738467876346758"
1298832164,"-0.6406135","44.8405628",,"Mendès France",,,,,,,,,,,,,,,,,,,"bus_stop",,,,,,,,,,,,,,,,"4.120483407836271"
1298832165,"-0.6386479","44.8397952",,"Mendès France",,,,,,,,,,,,,,,,,,,"bus_stop",,,,,,,,,,,,,,,,"3.960517265430602"
1298832179,"-0.6426455","44.8410008",,"Rostand",,,,,,,,,,,,,,,,,,,"bus_stop",,,,,,,,,,,,,,,,"4.284159204521939"
1298858863,"-0.5506196","44.8240489",,,,,,,,,"La Poste",,"A6E4F3",,,,"post_box",,,,,,,,,,,,,,,,,,,,,,"3.386911737027127"
1299371848,"-0.5743164","44.8436492",,"Office de Tourisme Centre-Ville",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"information",,,"1.286675054786908"
1304611426,"-0.6032007","44.8289092",,,,,,,,,,,,,,,"parking_entrance",,,,,,,,,,,,,,,,,,,,,,"1.5420359363384049"
1304822417,"-0.5584739","44.8149007",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"level_crossing",,,,,"3.512570491874571"
1304999647,"-0.5762953","44.8085039",,,,,,,,,,,,,,,"parking",,,,,,,,,,,,,,,,,,,,,,"3.4321280059603474"
1305166225,"-0.5306995","44.8490997",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"viewpoint",,,"4.738547805898433"
1305747825,"-0.6511102","44.8408832",,,,,,,,,,,,,,,"kindergarten",,,,,,,,,,,,,,,,,,,,,,"4.950989733913486"
1306503819,"-0.6092435","44.8514962",,,,,,,,,"La Banque Postale",,,,,,"atm",,,,,,,,,,,,,,,,,,,,,,"2.206934304572734"
1306579296,"-0.5977025","44.8484115",,"Le jardin des Fleurs",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"florist",,,,"1.3509046725290303"
1308844779,"-0.5801728","44.8462254",,,,,,,,,,,,,,,"recycling",,,,,,,,,,,,,,,,,,,,,,"1.1211765357593166"
1308844784,"-0.621368","44.8144239",,,,,,,,,"Bordeaux Métropole",,,,,,"recycling",,,,,,,,,,,,,,,,,,,,,,"3.693700884955647"
1308844789,"-0.5801834","44.8464103",,"Fondaudège Muséum",,,,,,,"CYKLEO","Le Vélo par TBM",38,,,,"bicycle_rental",,,,,,,,,,,,,,,,,,,,,,"1.1372622136241257"
1308844791,"-0.5768798","44.8483056",,,,,,,,,,,,,,,"drinking_water",,,,,,,,,,,"water_tap",,,,,,,,,,,"1.4636444689124983"
1308844801,"-0.5666959","44.8324277",,,,,,,,,"Bordeaux Métropole",,,,,,"recycling",,,,,,,,,,,,,,,,,,,,,,"1.844802088274238"
1309142469,"-0.5788037","44.8333962",,,,,,,,,,,,,,,"post_box",,,,,,,,,,,,,,,,,,,,,,"0.9364580643444329"
1309181193,"-0.5738631","44.832941",,,,,,,,,"La Poste",,"A0O5B0",,,,"post_box",,,,,,,,,,,,,,,,,,,,,,"1.3004816769011203"
1309181200,"-0.5738917","44.833084",,"Pharmacie Chiron",,,,,,,,,,,,,"pharmacy",,,,,,,,,,,,,,,,,,,,,,"1.2914901329330741"
1309309895,"-0.5732372","44.831229",,"Victoire (Pasteur)",,,,,,,,,,,,,,,,,,,"bus_stop",,,,,,,,,,,,,,,,"1.4367651182764944"
1310602878,"-0.5700867","44.83098",,"Musée d'ethnographie de l'Université de Bordeaux",,,,,,,"Université de Bordeaux",,,,,,,,,,,,,,,,,,,,,,,,,"museum",,,"1.665912902957623"
1310624734,"-0.567666","44.8342539",,"Mosquée Anour El'Mouhamadi",,,,,,,,,,,,,"place_of_worship",,,,,,,,,,,,,,,,,,,,,,"1.7110633591474773"
1310712421,"-0.5681354","44.8355756",,,,,,,,,,,,,,,"fountain",,,,,,,,,,,,,,,,,,,,,,"1.6436347382120275"
1320606179,"-0.5719765","44.8385469",,"La Fabrique",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"bakery",,,,"1.316282142863262"
1323320472,"-0.5771106","44.8492802",,,,,,,,,,,,,,,"drinking_water",,,,,,,,,,,"water_tap",,,,,,,,,,,"1.538078173808469"
1323806532,"-0.5766831","44.8394772",,"Monoprix",,,,,,,"Groupe Casino","Monoprix",,,,,,,,,,,,,,,,,,,,,,,"supermarket",,,,"0.9552856926615916"
1324714428,"-0.5591588","44.8728749",,"Base sous-marine",,,,,,,,,,,,,,,,,,,"bus_stop",,,,,,,,,,,,,,,,"4.50992317973888"
1338095712,"-0.5794385","44.877924",,,,,,,,,,,,,,,,,,,,,,,,,"fitness_station",,,,,,,,,,,,"4.48264544273718"
1338095714,"-0.5835789","44.8819534",,,,,,,,,,,,,,,,,,,,,,,,,"fitness_station",,,,,,,,,,,,"4.887608474370043"
1338095722,"-0.5838299","44.8825806",,,,,,,,,,,,,,,,,,,,,,,,,"fitness_station",,,,,,,,,,,,"4.955527702279363"
1338095724,"-0.579337","44.8753758",,,,,,,,,,,,,,,"recycling",,,,,,,,,,,,,,,,,,,,,,"4.204839498913386"
1338095729,"-0.5901914","44.8083127",,,,,,,,,,,,,,,"drinking_water",,,,,,,,,,,,,,,,,,,,,,"3.3145645960741326"
1338453579,"-0.6368956","44.816174",,,,,,,,,,,,,,,,,,,,,,,,,"playground",,,,,,,,,,,,"4.530633899772465"
1338539908,"-0.5596389","44.8312183",,"TnBA - Salle Antoine-Vitez",,,,,,,,,,,,,"theatre",,,,,,,,,,,,,,,,,,,,,,"2.4159765534768356"
1338823286,"-0.5585979","44.8308424",,"Total Wash",,,,,,,,,,,,,"car_wash",,,,,,,,,,,,,,,,,,,,,,"2.5073373818033926"
1342248563,"-0.6137194","44.829154",,,,,,,,,"Bordeaux Métropole",,,,,,"recycling",,,,,,,,,,,,,,,,,,,,,,"2.2211854664900597"
1345277657,"-0.5762373","44.84241",,"Any'Teas",,,,,,,,,,,,,"cafe",,,,,,,,,,,,,,,,,,,,,,"1.0885503562245582"
1345282196,"-0.573759","44.838875",,"Elit Doner Kebab",,,,,,,,,,,,,"fast_food",,,,,,,,,,,,,,,,,,,,,,"1.1774853653619262"
1345283623,"-0.5705993","44.839592",,"Cappadoce",,,,,,,,,,,,,"fast_food",,,,,,,,,,,,,,,,,,,,,,"1.433687124916882"
1345283871,"-0.5704967","44.8394264",,"Le Bouquet",,,,,,,,,,,,,"fast_food",,,,,,,,,,,,,,,,,,,,,,"1.4397739279848458"
1350605192,"-0.5728548","44.8423814",,,,,,,,,,,,,,,"bicycle_parking",,,,,,,,,,,,,,,,,,,,,,"1.3329739343376892"
1361457587,"-0.571443","44.8365018",,"Bar Jeux Barjo",,,,,,,,,,,,,"bar",,,,,,,,,,,,,,,,,,,,,,"1.3694547200412863"
1373688875,"-0.5738669","44.8513954",,"Hortus",,,,,,,,,,,,,"restaurant",,,,,,,,,,,,,,,,,,,,,,"1.880488193792212"
1373688881,"-0.5717078","44.8510727",,"Le Coupe-Chou",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"butcher",,,,"1.9643947864239173"
1373688884,"-0.5714447","44.8514034",,"Le potager des Chartrons",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"greengrocer",,,,"2.0055011427425677"
1373690742,"-0.5736752","44.8518291",,,,,,,,,"Bordeaux Métropole",,,,,,"recycling",,,,,,,,,,,,,,,,,,,,,,"1.9277820953174818"
1376217175,"-0.5829302","44.8332561",,"Libération",,,,,,,"CYKLEO","Le Vélo par TBM",24,,,,"bicycle_rental",,,,,,,,,,,,,,,,,,,,,,"0.7027338089358488"
1376217176,"-0.5819594","44.8332542",,"République",,,,,,,"PARCUB",,,,,,"parking",,,,,,,,,,,,,,,,,,,,,,"0.7542826998210723"
1376246898,"-0.583279","44.8333607",,,,,,,,,"Bordeaux Métropole",,,,,,"recycling",,,,,,,,,,,,,,,,,,,,,,"0.676301014798431"
1376249350,"-0.5821901","44.8328928",,"Carrefour City",,,,,,,"Carrefour City","Carrefour City",,,,,,,,,,,,,,,,,,,,,,,"convenience",,,,"0.7714341874626831"
1376263654,"-0.5843168","44.8382289",,,,,,,,,,,,,,,"bicycle_parking",,,,,,,,,,,,,,,,,,,,,,"0.33991743070291525"
1388325969,"-0.5592301","44.8436578",,"Carrefour Market",,,,,,,"Carrefour","Carrefour Market",,,,,,,,,,,,,,,,,,,,,,,"supermarket",,,,"2.403338298598205"
1401121106,"-0.5919895","44.7982612",,"Collège Victor Louis",,,,,,,,,,,,,,,,,,,"bus_stop",,,,,,,,,,,,,,,,"4.4372597377053316"
1401121109,"-0.5923023","44.7955258",,"Lycée Hôtelier",,,,,,,,,,,,,,,,,,,"bus_stop",,,,,,,,,,,,,,,,"4.742181509500255"
1401121111,"-0.5924418","44.7959091",,"Lycée Hôtelier",,,,,,,,,,,,,,,,,,,"bus_stop",,,,,,,,,,,,,,,,"4.700365659234704"
1401121113,"-0.5910134","44.799006",,"Collège Victor Louis",,,,,,,,,,,,,,,,,,,"bus_stop",,,,,,,,,,,,,,,,"4.350592139619042"
1401121115,"-0.5927005","44.7990571",,"Collège Victor Louis",,,,,,,,,,,,,,,,,,,"bus_stop",,,,,,,,,,,,,,,,"4.352791928144272"
1401121116,"-0.5868864","44.7988992",,"Franklin",,,,,,,,,,,,,,,,,,,"bus_stop",,,,,,,,,,,,,,,,"4.360454952939865"
1401121119,"-0.5946595","44.8013257",,"Avenue de l'Université",,,,,,,,,,,,,,,,,,,"bus_stop",,,,,,,,,,,,,,,,"4.116538283673508"
1401121120,"-0.5934097","44.8029423",,"Lycée Victor Louis",,,,,,,,,,,,,,,,,,,"bus_stop",,,,,,,,,,,,,,,,"3.927381783621307"
1401121125,"-0.5946279","44.8012041",,"Avenue de l'Université",,,,,,,,,,,,,,,,,,,"bus_stop",,,,,,,,,,,,,,,,"4.129671616186662"
1401121126,"-0.593201","44.8029608",,"Lycée Victor Louis",,,,,,,,,,,,,,,,,,,"bus_stop",,,,,,,,,,,,,,,,"3.9237745633533914"
1401121128,"-0.5872202","44.7990207",,"Franklin",,,,,,,,,,,,,,,,,,,"bus_stop",,,,,,,,,,,,,,,,"4.346210216784665"
1401179923,"-0.5682538","44.8307386",,"Capucins",,,,,,,,,,,,,"parking_entrance",,,,,,,,,,,,,,,,,,,,,,"1.806709454119444"
1403694083,"-0.567129","44.8308257",,,,,,,,,,,,,,,,,,,"defibrillator",,,,,,,,,,,,,,,,,,"1.8822047541665945"
1404620487,"-0.5647893","44.8316686",,,,,,,,,"La Poste",,"A0O5E5",,,,"post_box",,,,,,,,,,,,,,,,,,,,,,"2.0155440684681296"
1406077000,"-0.5547779","44.841335",,,,,,,,,"La Poste",,"A6H0G0",,,,"post_box",,,,,,,,,,,,,,,,,,,,,,"2.6989990475500547"
1406869073,"-0.5635907","44.8306341",,"École maternelle Noviciat",,,,,,,,,,,,,"school",,,,,,,,,,,,,,,,,,,,,,"2.1462898409546534"
1407343471,"-0.5649853","44.8315947",,"Crous de Bordeaux-Aquitaine",,,,,,,,,,,,,,,,,,,,,,,,,,,,"government",,,,,,,"2.004023487571043"
1415864347,"-0.6056967","44.8065318",,"Boissons fraiches - Snacks",,,,,,,,,,,,,"vending_machine",,,,,,,,,,,,,,,,,,,,,,"3.761191380193128"
1419357275,"-0.6097304","44.8322679",,"Société Générale",,,,,,,,"Société Générale",,,,,"bank",,,,,,,,,,,,,,,,,,,,,,"1.7918986682122093"
1419357277,"-0.6110409","44.8323298",,,,,,,,,"La Banque Postale",,,,,,"atm",,,,,,,,,,,,,,,,,,,,,,"1.8864794495499324"
1419357278,"-0.6111442","44.8324239",,"Crédit Agricole d'Aquitaine",,,,,,"Crédit Agricole",,"Crédit Agricole",,,,,"bank",,,,,,,,,,,,,,,,,,,,,,"1.8906332790586833"
1419357280,"-0.6105836","44.8321767",,"Caisse d'Épargne","Caisse d'Epargne Aquitaine Poitou-Charentes",,,,,,,"Caisse d'Épargne",,,,,"bank",,,,,,,,,,,,,,,,,,,,,,"1.8585057028916463"
1419357282,"-0.6096314","44.8322357",,"Le Jardin de Saint-Augustin",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"florist",,,,"1.785913215244875"
1419358945,"-0.6124478","44.8324848",,"Petit Casino Saint-Augustin",,,,,,,"Casino","Petit Casino",,,,,,,,,,,,,,,,,,,,,,,"convenience",,,,"1.9859220518747842"
1419359394,"-0.6119408","44.8326238",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"hairdresser",,,,"1.9430059570723737"
1421415022,"-0.6101761","44.8323823",,"AJP",,,,,,,,,,,,,,,,,,,,,,,,,,,,"estate_agent",,,,,,,"1.8202927217789444"
1428378627,"-0.571978","44.840914",,"Chez Edouard",,,,,,,,,,,,,"restaurant",,,,,,,,,,,,,,,,,,,,,,"1.351476342533053"
1429066030,"-0.578903","44.8396623",,"Horace",,,,,,,,,,,,,"cafe",,,,,,,,,,,,,,,,,,,,,,"0.7866923502470992"
1433436357,"-0.6165621","44.8039001",,"École élémentaire Jules Ferry",,,,,,,,,,,,,"school",,,,,,,,,,,,,,,,,,,,,,"4.398421390777024"
1456898997,"-0.5759082","44.8363526",,"The Cock And Bull",,,,,,,,,,,,,"pub",,,,,,,,,,,,,,,,,,,,,,"1.0235431803453288"
1470667439,"-0.575832","44.8422633",,"Hôtel Bayonne Etche Ona",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"hotel",,,"1.110584434236123"
1470847849,"-0.6163297","44.8729928",,,,,,,,,,,,,,,"post_box",,,,,,,,,,,,,,,,,,,,,,"4.451980900797885"
1470847850,"-0.6172766","44.8737564",,"Pharmacie Bouquet",,,,,,,,,,,,,"pharmacy",,,,,,,,,,,,,,,,,,,,,,"4.562738559770986"
1471056442,"-0.5744029","44.8388304",,,,,,,,,"La Poste",,"A5Y3T3",,,,"post_box",,,,,,,,,,,,,,,,,,,,,,"1.12635065374506"
1484524772,"-0.5731494","44.8389182",,"Café Japonais",,,,,,,,,,,,,"restaurant",,,,,,,,,,,,,,,,,,,,,,"1.2259053307300765"
